HMC5883L connection successful
MPU6050 connection successful
BMP085 connection successful
t	ax	ay	az	gx	gy	gz	mx	my	mz	temp	press	alt
7304	-10	241	1750	-63	51	-4	213	-481	-308	6.60	99500.00	153.06
7325	-215	-4	1835	-246	-148	-149	213	-481	-308	6.60	99504.00	152.73
7346	155	86	2284	-43	-237	344	211	-479	-300	6.60	99502.00	152.90
7366	680	901	1900	-377	3	-157	211	-479	-300	6.70	99506.00	152.56
7388	-982	-533	2124	-106	-328	212	211	-479	-300	6.70	99501.00	152.98
7408	42	375	2123	-101	-242	-58	211	-479	-300	6.60	99500.00	153.06
7430	-629	-223	2258	99	-233	-133	203	-481	-306	6.60	99505.00	152.64
7450	-99	27	2132	-148	-42	-95	203	-481	-306	6.70	99510.00	152.22
7471	13	-82	1987	85	-24	113	203	-481	-306	6.70	99499.00	153.15
7492	101	130	1306	358	110	61	200	-479	-308	6.70	99501.00	152.98
7513	223	361	1831	136	239	-34	200	-479	-308	6.70	99507.00	152.47
7534	-224	192	1927	62	189	45	200	-479	-308	6.60	99500.00	153.06
7555	-149	214	2039	-42	-61	32	207	-485	-307	6.60	99502.00	152.90
7575	33	-24	2013	-83	-91	-2	207	-485	-307	6.70	99505.00	152.64
7596	-86	212	1972	-174	-29	-48	207	-485	-307	6.60	99503.00	152.81
7617	-145	136	2032	-185	4	-26	207	-482	-312	6.70	99503.00	152.81
7638	-120	87	2056	-148	22	-12	207	-482	-312	6.60	99502.00	152.90
7659	-116	95	2008	-90	22	-2	207	-482	-312	6.60	99497.00	153.32
7680	-89	115	1975	-69	20	16	206	-480	-312	6.70	99503.00	152.81
7700	146	-43	1967	-27	110	5	206	-480	-312	6.70	99501.00	152.98
7720	-32	847	2176	-177	19	-104	206	-480	-312	6.70	99499.00	153.15
7742	-238	-57	1927	-124	44	10	207	-478	-306	6.70	99497.00	153.32
7762	-178	-361	2153	-38	-18	41	207	-478	-306	6.60	99499.00	153.15
7783	294	401	2242	-46	71	-121	207	-478	-306	6.70	99508.00	152.39
7804	-128	108	1859	-105	-47	-90	207	-478	-306	6.70	99500.00	153.06
7825	-4	200	2110	-24	-129	91	209	-476	-308	6.70	99506.00	152.56
7845	287	907	1723	-28	-54	142	209	-476	-308	6.60	99506.00	152.56
7867	-228	395	2074	-121	22	19	209	-476	-308	6.70	99501.00	152.98
7887	-515	-6	1948	25	-159	-145	207	-478	-305	6.60	99496.00	153.40
7909	-255	29	1658	140	-371	44	207	-478	-305	6.70	99503.00	152.81
7929	212	251	2028	129	-160	50	207	-478	-305	6.70	99505.00	152.64
7950	166	315	1895	141	310	55	201	-481	-315	6.70	99498.00	153.23
7971	-88	243	2010	17	243	8	201	-481	-315	6.60	99499.00	153.15
7992	-81	63	2081	-63	140	22	201	-481	-315	6.60	99496.00	153.40
8012	-129	229	2076	-136	90	15	207	-483	-311	6.60	99501.00	152.98
8034	-138	166	2072	-186	61	-9	207	-483	-311	6.60	99499.00	153.15
8054	-173	113	2040	-185	37	-13	207	-483	-311	6.60	99502.00	152.90
8075	-185	141	2029	-138	52	-26	208	-479	-311	6.70	99503.00	152.81
8096	-116	93	2012	-69	22	-22	208	-479	-311	6.70	99507.00	152.47
8117	-12	137	1962	-43	24	-27	208	-479	-311	6.70	99510.00	152.22
8137	190	391	1879	-173	130	-114	209	-477	-304	6.70	99502.00	152.90
8159	304	172	2095	-68	-203	85	209	-477	-304	6.60	99497.00	153.32
8179	428	467	2046	-267	-21	-268	209	-477	-304	6.60	99498.00	153.23
8201	-131	-245	1868	-127	-13	116	209	-477	-304	6.70	99501.00	152.98
8221	73	-892	880	-128	84	-191	206	-474	-307	6.70	99501.00	152.98
8242	-739	-401	1898	112	117	-20	206	-474	-307	6.70	99501.00	152.98
8263	-426	274	1821	10	-83	14	206	-474	-307	6.70	99506.00	152.56
8284	-105	-62	2038	-73	-206	133	211	-474	-309	6.70	99496.00	153.40
8305	8	378	2135	-98	-24	135	211	-474	-309	6.70	99499.00	153.15
8326	-129	914	2227	-295	95	-291	211	-474	-309	6.70	99509.00	152.31
8346	-39	-1070	1954	49	185	283	210	-471	-314	6.70	99498.00	153.23
8368	184	94	1835	-171	147	-167	210	-471	-314	6.70	99503.00	152.81
8388	-267	-281	2008	34	-16	150	210	-471	-314	6.70	99509.00	152.31
8410	-46	133	2097	56	-83	85	211	-470	-311	6.70	99501.00	152.98
8430	-291	-83	1956	163	-174	24	211	-470	-311	6.70	99499.00	153.15
8451	111	306	2033	91	-179	40	211	-470	-311	6.70	99499.00	153.15
8472	150	297	1970	17	-73	3	207	-476	-312	6.60	99492.00	153.74
8493	0	248	1956	-54	-10	-18	207	-476	-312	6.70	99503.00	152.81
8513	-74	198	1954	-96	-5	-23	207	-476	-312	6.70	99499.00	153.15
8534	-65	157	1951	-102	4	-16	206	-474	-310	6.70	99502.00	152.90
8555	-95	122	1997	-96	21	-15	206	-474	-310	6.70	99490.00	153.91
8576	-391	-14	2025	-72	32	-130	206	-474	-310	6.70	99501.00	152.98
8596	140	168	2027	-166	60	-126	206	-474	-310	6.60	99495.00	153.49
8617	-272	98	1828	-186	63	31	207	-473	-306	6.70	99510.00	152.22
8638	266	94	1950	-128	99	7	207	-473	-306	6.70	99506.00	152.56
8658	-452	-1796	1648	49	40	80	207	-473	-306	6.70	99512.00	152.05
8680	-305	-238	1737	-31	-46	-18	210	-468	-314	6.70	99500.00	153.06
8700	-1631	-789	2600	89	-334	187	210	-468	-314	6.70	99499.00	153.15
8722	139	554	1929	63	58	2	210	-468	-314	6.70	99499.00	153.15
8742	392	658	2106	26	165	-117	208	-468	-327	6.70	99505.00	152.64
8763	55	166	1958	-69	220	-117	208	-468	-327	6.70	99508.00	152.39
8784	-302	121	2030	-66	93	4	208	-468	-327	6.70	99499.00	153.15
8805	-296	61	2077	-19	-99	6	215	-469	-311	6.70	99503.00	152.81
8825	-197	41	2094	35	-224	25	215	-469	-311	6.70	99505.00	152.64
8847	127	157	1971	68	-169	-23	215	-469	-311	6.70	99500.00	153.06
8867	-29	182	1976	53	-58	-27	209	-472	-309	6.70	99497.00	153.32
8888	-75	182	1989	26	-15	-8	209	-472	-309	6.70	99504.00	152.73
8909	-85	181	1991	-19	3	-7	209	-472	-309	6.70	99497.00	153.32
8930	-114	125	2016	-61	-6	-4	208	-473	-307	6.70	99494.00	153.57
8950	-84	115	2016	-78	-1	4	208	-473	-307	6.70	99499.00	153.15
8971	-741	-613	2195	238	-396	-17	208	-473	-307	6.70	99497.00	153.32
8992	266	-64	1948	151	-55	-108	208	-473	-307	6.60	99497.00	153.32
9013	-196	255	2129	-41	-52	-68	204	-475	-308	6.70	99508.00	152.39
9033	106	288	1773	-160	40	68	204	-475	-308	6.70	99505.00	152.64
9055	-12	78	2156	-302	185	-51	204	-475	-308	6.70	99500.00	153.06
9075	-81	184	1652	-109	137	10	208	-473	-311	6.70	99505.00	152.64
9097	-391	-146	1654	-53	24	-15	208	-473	-311	6.70	99503.00	152.81
9117	6	108	1629	-125	-4	28	208	-473	-311	6.70	99503.00	152.81
9138	-91	-222	1799	16	-27	-49	209	-468	-313	6.70	99498.00	153.23
9158	-118	194	2286	55	-90	24	209	-468	-313	6.70	99503.00	152.81
9180	-14	282	2191	70	-110	18	209	-468	-313	6.70	99506.00	152.56
9200	-60	137	1965	40	-117	95	205	-470	-314	6.60	99497.00	153.32
9221	-63	710	2020	-12	-75	1	205	-470	-314	6.70	99508.00	152.39
9242	50	187	2124	-107	82	-13	205	-470	-314	6.70	99495.00	153.49
9263	-137	147	2069	-115	92	12	201	-470	-316	6.70	99506.00	152.56
9283	-149	126	2057	-135	53	11	201	-470	-316	6.70	99506.00	152.56
9305	-238	38	2036	-120	-18	18	201	-470	-316	6.70	99497.00	153.32
9325	-87	88	2020	-51	-93	27	201	-470	-316	6.70	99509.00	152.31
9346	-513	355	1920	-62	-276	-27	202	-473	-309	6.70	99503.00	152.81
9367	294	912	2187	-29	168	-177	202	-473	-309	6.70	99506.00	152.56
9388	310	582	2082	-77	51	204	202	-473	-309	6.70	99497.00	153.32
9409	-37	924	2210	-109	78	-174	199	-473	-310	6.70	99493.00	153.66
9430	405	-98	1102	-299	176	-128	199	-473	-310	6.70	99491.00	153.83
9450	-312	-360	2444	-203	119	15	199	-473	-310	6.70	99498.00	153.23
9472	-1284	192	3000	-8	-85	-113	204	-463	-313	6.70	99505.00	152.64
9492	203	311	1331	-265	73	-4	204	-463	-313	6.70	99500.00	153.06
9513	555	-339	1530	-274	3	-150	204	-463	-313	6.70	99504.00	152.73
9534	-52	26	1611	-33	-28	-38	202	-459	-315	6.70	99505.00	152.64
9554	-40	82	2030	-93	-40	69	202	-459	-315	6.70	99500.00	153.06
9576	-180	-69	1995	-31	-44	102	202	-459	-315	6.70	99498.00	153.23
9596	183	-66	1994	8	36	-17	199	-460	-315	6.70	99503.00	152.81
9617	-103	119	1987	-19	81	26	199	-460	-315	6.70	99510.00	152.22
9637	-107	114	2001	-19	63	19	199	-460	-315	6.70	99499.00	153.15
9659	-139	116	2005	-34	22	15	201	-460	-308	6.70	99503.00	152.81
9679	-87	136	1979	-43	-1	3	201	-460	-308	6.70	99497.00	153.32
9700	-815	-218	1782	-81	-208	-132	201	-460	-308	6.70	99503.00	152.81
9721	-46	1257	2057	-241	31	-169	201	-460	-308	6.70	99500.00	153.06
9742	104	-72	2657	-453	126	-175	202	-458	-311	6.70	99506.00	152.56
9763	-147	811	2168	-403	254	-139	202	-458	-311	6.70	99508.00	152.39
9784	-114	723	2791	-490	163	-316	202	-458	-311	6.70	99499.00	153.15
9805	-207	42	2013	-387	-289	-187	204	-447	-308	6.70	99505.00	152.64
9826	6	-135	2033	-173	-140	-62	204	-447	-308	6.70	99507.00	152.47
9846	-94	-199	1909	184	158	64	204	-447	-308	6.70	99503.00	152.81
9868	34	189	2015	-40	28	1	202	-442	-316	6.70	99510.00	152.22
9888	-201	-127	1900	65	100	71	202	-442	-316	6.70	99508.00	152.39
9909	-121	-188	1947	285	72	35	202	-442	-316	6.70	99503.00	152.81
9930	-40	45	1982	268	71	41	203	-445	-320	6.70	99501.00	152.98
9951	-116	92	2042	240	35	56	203	-445	-320	6.70	99506.00	152.56
9971	-138	150	2094	173	-44	57	203	-445	-320	6.70	99506.00	152.56
9993	-56	207	2040	75	-90	44	204	-456	-313	6.70	99512.00	152.05
10013	464	173	1986	9	47	58	204	-456	-313	6.70	99506.00	152.56
10034	433	-52	2043	66	41	-121	204	-456	-313	6.70	99510.00	152.22
10055	129	264	2019	-183	46	-195	204	-457	-307	6.70	99501.00	152.98
10076	-276	-50	2034	-99	-189	-61	204	-457	-307	6.70	99505.00	152.64
10097	31	112	1841	-168	-63	-125	204	-457	-307	6.70	99506.00	152.56
10118	362	43	1845	-98	61	44	204	-457	-307	6.70	99502.00	152.90
10138	370	272	1842	-19	58	-199	202	-449	-309	6.70	99503.00	152.81
10160	-264	273	1607	-126	-45	73	202	-449	-309	6.70	99499.00	153.15
10180	-65	-323	1824	25	-85	-90	202	-449	-309	6.70	99507.00	152.47
10202	-207	-36	1898	2	-67	-20	199	-451	-312	6.70	99503.00	152.81
10222	-60	37	1956	40	-72	91	199	-451	-312	6.70	99501.00	152.98
10243	-121	30	2025	95	-72	160	199	-451	-312	6.70	99501.00	152.98
10264	-10	80	2084	117	-83	164	196	-452	-316	6.70	99501.00	152.98
10285	94	239	2071	16	-52	44	196	-452	-316	6.70	99501.00	152.98
10305	114	28	1970	-66	27	34	196	-452	-316	6.70	99514.00	151.88
10327	-68	185	2033	-132	25	24	195	-456	-314	6.70	99505.00	152.64
10347	-51	174	1997	-157	10	-4	195	-456	-314	6.70	99503.00	152.81
10368	-35	151	2012	-150	-5	-23	195	-456	-314	6.70	99507.00	152.47
10389	-651	206	1959	-101	-160	-26	195	-454	-314	6.70	99504.00	152.73
10409	26	97	1794	262	-185	-60	195	-454	-314	6.70	99503.00	152.81
10431	401	479	1958	-205	58	-245	195	-454	-314	6.70	99500.00	153.06
10451	970	-255	1542	-187	225	89	191	-451	-311	6.70	99502.00	152.90
10472	388	402	1900	-260	178	-140	191	-451	-311	6.70	99501.00	152.98
10493	61	148	1985	-323	-352	-585	191	-451	-311	6.70	99500.00	153.06
10514	-240	484	2086	-302	-197	63	191	-451	-311	6.70	99504.00	152.73
10535	-160	-123	1940	-29	-268	-361	190	-441	-317	6.70	99508.00	152.39
10556	-13	174	2138	25	-179	-309	190	-441	-317	6.70	99499.00	153.15
10577	133	89	1949	62	-13	-141	190	-441	-317	6.70	99506.00	152.56
10598	149	258	1970	-1	126	-136	187	-441	-318	6.70	99506.00	152.56
10619	-13	135	2111	-37	59	-99	187	-441	-318	6.70	99500.00	153.06
10640	88	248	2099	-87	79	-227	187	-441	-318	6.70	99516.00	151.71
10660	-7	113	1948	-121	145	-341	191	-437	-318	6.70	99503.00	152.81
10682	77	66	2040	-43	250	-441	191	-437	-318	6.70	99492.00	153.74
10702	148	230	2072	43	356	-468	191	-437	-318	6.70	99497.00	153.32
10724	-65	111	1993	45	149	-534	202	-430	-317	6.70	99497.00	153.32
10744	224	393	1864	12	133	-514	202	-430	-317	6.70	99503.00	152.81
10766	-80	93	2007	22	0	-606	202	-430	-317	6.70	99501.00	152.98
10786	79	156	2177	1	-10	-418	208	-425	-323	6.70	99505.00	152.64
10807	-134	99	2022	-17	-70	-288	208	-425	-323	6.70	99504.00	152.73
10828	-54	113	1948	-23	-62	-189	208	-425	-323	6.70	99497.00	153.32
10849	-10	128	2077	-34	-10	-161	207	-420	-309	6.70	99497.00	153.32
10869	-38	111	1933	-62	13	-124	207	-420	-309	6.70	99503.00	152.81
10891	-14	116	1960	-55	62	-122	207	-420	-309	6.70	99502.00	152.90
10911	-38	134	2068	-48	53	-90	207	-420	-309	6.70	99506.00	152.56
10933	-67	159	2070	-61	-4	-52	210	-421	-309	6.70	99511.00	152.14
10953	72	235	2106	-94	-16	-26	210	-421	-309	6.70	99503.00	152.81
10974	-12	93	1932	-55	-73	-11	210	-421	-309	6.70	99501.00	152.98
10994	71	152	2013	-54	-48	-55	209	-419	-310	6.70	99504.00	152.73
11016	-14	135	2016	-69	-41	-64	209	-419	-310	6.70	99508.00	152.39
11036	-95	61	1997	-63	-65	-59	209	-419	-310	6.70	99502.00	152.90
11057	-39	109	1978	-58	-103	26	208	-415	-327	6.70	99506.00	152.56
11078	-588	-387	2263	9	-253	351	208	-415	-327	6.70	99502.00	152.90
11099	-118	25	2084	-37	-141	30	208	-415	-327	6.70	99510.00	152.22
11120	79	132	2016	-54	-107	-58	204	-419	-318	6.70	99500.00	153.06
11141	-22	152	1982	-116	-92	-9	204	-419	-318	6.70	99504.00	152.73
11161	-46	107	1977	-120	-137	122	204	-419	-318	6.70	99511.00	152.14
11183	12	25	1983	-85	-103	177	200	-417	-320	6.70	99504.00	152.73
11203	62	90	2053	-57	-51	40	200	-417	-320	6.70	99505.00	152.64
11225	127	194	1974	-103	40	-109	200	-417	-320	6.70	99498.00	153.23
11245	-5	158	1948	-142	39	-98	200	-414	-315	6.70	99501.00	152.98
11266	-93	-74	1857	-115	2	-20	200	-414	-315	6.70	99502.00	152.90
11287	31	23	1903	-46	-36	136	200	-414	-315	6.70	99508.00	152.39
11308	7	-16	1933	23	-61	497	200	-414	-315	6.70	99501.00	152.98
11328	89	69	2153	84	-44	551	198	-419	-317	6.70	99506.00	152.56
11350	180	287	2136	-26	-26	401	198	-419	-317	6.70	99500.00	153.06
11370	78	219	1889	-133	72	139	198	-419	-317	6.70	99508.00	152.39
11390	-61	130	1898	-143	131	38	194	-425	-317	6.70	99507.00	152.47
11412	-146	92	1899	-103	132	125	194	-425	-317	6.70	99508.00	152.39
11432	-161	-6	1979	-48	14	52	194	-425	-317	6.70	99496.00	153.40
11454	-82	91	2076	-16	-50	-210	198	-426	-317	6.70	99506.00	152.56
11474	-54	28	2175	-5	-76	-35	198	-426	-317	6.70	99502.00	152.90
11495	86	114	2097	-3	-75	-29	198	-426	-317	6.70	99504.00	152.73
11516	35	124	2037	-22	-18	6	195	-426	-319	6.70	99514.00	151.88
11537	-11	119	1996	-33	-4	26	195	-426	-319	6.70	99505.00	152.64
11557	27	132	1969	-57	12	18	195	-426	-319	6.70	99503.00	152.81
11579	14	109	1962	-81	31	14	195	-426	-320	6.70	99507.00	152.47
11599	-36	121	1945	-90	17	31	195	-426	-320	6.70	99505.00	152.64
11620	-70	80	1949	-97	-32	77	195	-426	-320	6.70	99504.00	152.73
11640	-36	85	1951	-93	-78	106	192	-428	-315	6.70	99497.00	153.32
11662	-42	72	2022	-87	-104	128	192	-428	-315	6.70	99505.00	152.64
11682	-57	77	2043	-70	-124	107	192	-428	-315	6.70	99494.00	153.57
11704	-65	40	1964	-55	-203	54	192	-428	-315	6.70	99499.00	153.15
11724	18	100	1879	-17	-217	6	190	-427	-316	6.70	99506.00	152.56
11745	142	348	2046	64	-151	-199	190	-427	-316	6.70	99503.00	152.81
11766	322	166	2007	22	-82	-187	190	-427	-316	6.70	99503.00	152.81
11787	172	50	2030	69	-30	-53	184	-428	-319	6.70	99497.00	153.32
11807	131	-17	2080	119	8	-44	184	-428	-319	6.70	99492.00	153.74
11829	139	18	1893	192	55	-112	184	-428	-319	6.70	99494.00	153.57
11849	167	136	1967	202	142	-123	186	-428	-325	6.70	99503.00	152.81
11871	78	102	1919	201	200	-9	186	-428	-325	6.70	99497.00	153.32
11891	119	150	1964	212	201	-25	186	-428	-325	6.70	99493.00	153.66
11913	4	197	1988	189	185	17	192	-439	-318	6.60	99493.00	153.66
11933	-298	387	1892	227	182	22	192	-439	-318	6.70	99505.00	152.64
11954	-189	413	1926	12	55	-25	192	-439	-318	6.70	99504.00	152.73
11975	-79	245	1956	-117	-95	-99	197	-443	-315	6.70	99492.00	153.74
11996	104	177	1903	-145	-181	-60	197	-443	-315	6.70	99499.00	153.15
12017	-2	127	1980	-199	-162	68	197	-443	-315	6.70	99504.00	152.73
12038	165	144	1962	-179	-119	115	190	-440	-314	6.70	99503.00	152.81
12059	217	57	1913	-190	-110	374	190	-440	-314	6.70	99497.00	153.32
12080	-50	91	2102	-130	-98	-36	190	-440	-314	6.70	99499.00	153.15
12100	-6	120	2107	-70	-130	162	190	-440	-314	6.70	99492.00	153.74
12122	9	155	2078	-69	-186	86	186	-439	-317	6.70	99500.00	153.06
12142	-48	122	2062	-61	-253	308	186	-439	-317	6.70	99494.00	153.57
12164	-3	186	2025	-67	-279	450	186	-439	-317	6.60	99494.00	153.57
12184	74	210	2074	-130	-317	632	177	-444	-320	6.70	99504.00	152.73
12205	70	120	2108	-117	-245	404	177	-444	-320	6.60	99496.00	153.40
12226	128	83	2020	-101	-242	373	177	-444	-320	6.70	99500.00	153.06
12247	213	94	1985	-36	-213	110	162	-448	-324	6.70	99494.00	153.57
12268	198	98	1995	-43	-187	35	162	-448	-324	6.70	99503.00	152.81
12289	53	144	2023	-55	-202	288	162	-448	-324	6.70	99494.00	153.57
12310	160	69	1932	-65	-214	407	153	-449	-331	6.70	99503.00	152.81
12331	163	98	1970	-58	-149	425	153	-449	-331	6.70	99503.00	152.81
12351	435	318	2227	-56	-96	614	153	-449	-331	6.70	99503.00	152.81
12372	107	162	2303	-120	-45	293	144	-456	-333	6.60	99488.00	154.08
12393	1	98	2187	-168	-22	221	144	-456	-333	6.60	99497.00	153.32
12414	105	70	2186	-111	25	86	144	-456	-333	6.70	99492.00	153.74
12435	110	128	2284	-76	59	-8	141	-454	-327	6.70	99499.00	153.15
12455	232	235	2279	-88	99	137	141	-454	-327	6.70	99506.00	152.56
12477	294	130	2085	-199	167	346	141	-454	-327	6.70	99494.00	153.57
12497	171	154	2087	-204	280	316	142	-453	-327	6.70	99498.00	153.23
12519	47	111	2231	-208	366	632	142	-453	-335	6.60	99491.00	153.83
12539	95	-26	2679	-208	421	2007	142	-453	-335	6.70	99500.00	153.06
12561	19	220	2599	-77	475	1779	142	-453	-335	6.60	99494.00	153.57
12581	72	115	2196	-5	524	1386	144	-467	-325	6.60	99493.00	153.66
12603	-23	103	2073	-29	569	1118	144	-467	-325	6.60	99499.00	153.15
12623	-113	81	2021	-83	603	812	144	-467	-325	6.70	99490.00	153.91
12645	-238	173	2179	9	606	789	149	-483	-321	6.70	99491.00	153.83
12665	-305	105	2143	21	411	950	149	-483	-321	6.60	99494.00	153.57
12686	-285	207	1989	109	295	1130	149	-483	-321	6.70	99497.00	153.32
12707	-210	218	1851	113	234	963	151	-498	-317	6.60	99494.00	153.57
12729	-259	265	1795	85	292	584	151	-498	-317	6.60	99495.00	153.49
12749	-201	341	1992	8	339	725	151	-498	-317	6.60	99497.00	153.32
12770	-198	468	1898	-11	368	845	148	-511	-312	6.70	99497.00	153.32
12791	-418	307	1814	8	347	773	148	-511	-312	6.70	99490.00	153.91
12812	-435	245	1731	24	283	216	148	-511	-312	6.70	99502.00	152.90
12833	-319	540	1719	11	185	114	151	-518	-315	6.70	99490.00	153.91
12854	-374	814	1754	-64	73	-594	151	-518	-315	6.60	99496.00	153.40
12875	-402	514	1691	-130	-56	-1007	151	-518	-315	6.60	99488.00	154.08
12896	-523	319	1938	-135	-133	-1246	162	-510	-305	6.70	99494.00	153.57
12917	-505	272	1832	-142	-255	-997	162	-510	-305	6.70	99488.00	154.08
12938	-516	283	1917	-126	-326	-800	162	-510	-305	6.70	99489.00	153.99
12959	-425	108	1913	-92	-361	-245	162	-510	-305	6.60	99490.00	153.91
12980	-451	278	1965	-52	-358	-160	165	-494	-307	6.60	99492.00	153.74
13001	-368	163	1918	-3	-349	-38	165	-494	-307	6.70	99499.00	153.15
13022	-143	177	1824	68	-280	-1	165	-494	-307	6.70	99488.00	154.08
13043	-170	139	1648	110	-195	293	154	-498	-311	6.70	99493.00	153.66
13064	-55	78	1788	109	-75	515	154	-498	-311	6.70	99487.00	154.16
13084	-136	254	2045	90	66	849	154	-498	-311	6.70	99497.00	153.32
13106	-275	448	2056	22	165	1083	145	-509	-315	6.70	99491.00	153.83
13126	-218	361	1832	-77	208	1667	145	-509	-315	6.70	99494.00	153.57
13148	-264	160	1841	-148	248	2345	145	-509	-315	6.70	99499.00	153.15
13169	-381	6	1897	-130	277	2658	126	-528	-310	6.70	99486.00	154.25
13190	-306	41	1868	-128	272	2723	126	-528	-310	6.70	99495.00	153.49
13211	-247	-185	1780	-115	247	2884	126	-528	-310	6.70	99498.00	153.23
13232	-134	-415	1758	-9	223	3127	88	-554	-309	6.70	99498.00	153.23
13253	10	-411	1712	140	210	2933	88	-554	-309	6.60	99488.00	154.08
13274	-44	-239	1815	289	224	3152	88	-554	-309	6.70	99495.00	153.49
13295	-233	58	2106	432	207	3200	37	-581	-298	6.70	99486.00	154.25
13316	-169	321	1989	497	105	2472	37	-581	-298	6.60	99492.00	153.74
13336	-152	323	1707	428	-23	2532	37	-581	-298	6.70	99499.00	153.15
13358	44	315	1753	342	-118	2208	-14	-604	-282	6.60	99497.00	153.32
13378	-9	316	1886	261	-124	2117	-14	-604	-282	6.60	99489.00	153.99
13400	44	294	1982	185	-90	1937	-14	-604	-282	6.60	99485.00	154.33
13420	41	163	2076	90	-51	1892	-14	-604	-282	6.60	99491.00	153.83
13442	124	133	1929	-43	-40	1650	-60	-608	-277	6.60	99480.00	154.76
13462	192	124	1897	-180	-9	1730	-60	-608	-277	6.60	99485.00	154.33
13484	299	182	1974	-308	42	2171	-60	-608	-277	6.60	99485.00	154.33
13504	383	235	1880	-411	128	2796	-99	-600	-277	6.60	99488.00	154.08
13526	320	103	1863	-424	361	2689	-99	-600	-277	6.60	99486.00	154.25
13546	311	102	1936	-431	435	2007	-99	-600	-277	6.60	99488.00	154.08
13568	346	337	1844	-478	512	1490	-143	-569	-286	6.60	99483.00	154.50
13588	226	355	1881	-565	561	1541	-143	-569	-286	6.60	99488.00	154.08
13609	36	119	2029	-599	580	1972	-143	-569	-286	6.60	99489.00	153.99
13630	-126	-65	2184	-588	580	1865	-155	-537	-298	6.60	99482.00	154.59
13651	-190	-33	2191	-581	521	1667	-155	-537	-298	6.60	99492.00	153.74
13672	-138	10	2096	-586	422	1576	-155	-537	-298	6.60	99486.00	154.25
13693	-179	-99	1997	-599	294	1592	-169	-501	-307	6.70	99489.00	153.99
13714	-266	-332	2076	-580	154	1370	-169	-501	-307	6.70	99488.00	154.08
13735	-272	-419	2172	-509	26	1031	-169	-501	-307	6.60	99490.00	153.91
13756	-173	-277	2176	-425	-99	1061	-184	-471	-309	6.70	99488.00	154.08
13777	-82	-275	2067	-331	-209	1084	-184	-471	-309	6.60	99482.00	154.59
13799	-101	-389	2088	-219	-302	973	-184	-471	-309	6.60	99483.00	154.50
13819	-15	-384	2152	-96	-377	798	-204	-454	-309	6.60	99488.00	154.08
13841	160	-154	2003	-13	-423	461	-204	-454	-306	6.60	99494.00	153.57
13861	203	91	1976	4	-438	473	-204	-454	-306	6.60	99492.00	153.74
13882	131	72	2089	20	-417	679	-204	-454	-306	6.60	99489.00	153.99
13903	79	-186	2253	90	-371	1020	-226	-449	-299	6.60	99479.00	154.84
13924	135	-206	2237	167	-312	873	-226	-449	-299	6.60	99490.00	153.91
13945	163	-94	2195	211	-270	716	-226	-449	-299	6.60	99491.00	153.83
13966	208	75	2235	242	-224	697	-244	-442	-289	6.60	99481.00	154.67
13987	166	138	2260	249	-175	691	-244	-442	-289	6.60	99488.00	154.08
14008	99	28	2212	235	-147	637	-244	-442	-289	6.60	99483.00	154.50
14029	78	-10	2169	216	-153	522	-256	-440	-287	6.60	99488.00	154.08
14050	172	149	2056	139	-184	242	-256	-440	-287	6.60	99488.00	154.08
14071	181	317	2004	-12	-228	81	-256	-440	-287	6.60	99491.00	153.83
14092	216	302	1953	-152	-270	197	-264	-440	-283	6.70	99489.00	153.99
14113	238	219	2007	-256	-286	342	-264	-440	-283	6.60	99489.00	153.99
14134	250	79	2038	-317	-300	288	-264	-440	-283	6.60	99490.00	153.91
14155	277	64	1979	-365	-326	123	-277	-427	-273	6.60	99488.00	154.08
14176	375	90	1904	-415	-339	97	-277	-427	-273	6.60	99492.00	153.74
14197	408	72	1888	-443	-307	38	-277	-427	-273	6.60	99490.00	153.91
