HMC5883L connection successful
MPU6050 connection successful
BMP085 connection successful
t	ax	ay	az	gx	gy	gz	mx	my	mz	temp	press	alt
7223	937	-328	2144	1534	-820	96	15	-174	-276	12.30	99545.00	149.26
7243	2180	742	2689	1000	583	458	15	-174	-276	12.30	99543.00	149.43
7265	210	568	2131	977	680	963	15	-174	-276	12.30	99540.00	149.68
7285	316	96	1888	425	176	2052	15	-174	-276	12.30	99544.00	149.35
7307	1363	-483	1198	-115	177	1856	30	-219	-282	12.30	99540.00	149.68
7327	-419	275	2383	-1092	757	1662	30	-219	-282	12.30	99539.00	149.77
7349	586	-15	2047	-622	811	1939	30	-219	-282	12.30	99543.00	149.43
7369	-957	-442	2167	112	423	1145	55	-217	-280	12.30	99535.00	150.11
7391	-294	364	1684	420	13	255	55	-217	-280	12.30	99536.00	150.02
7411	-10	1027	1536	391	-613	-850	55	-217	-280	12.30	99545.00	149.26
7433	1292	1370	1963	-394	-705	-1706	60	-232	-284	12.30	99544.00	149.35
7454	1418	584	1835	-790	-76	-1321	60	-232	-284	12.30	99539.00	149.77
7475	1342	461	1878	-793	640	-1455	60	-232	-284	12.30	99544.00	149.35
7496	634	168	1817	-653	819	-1138	51	-198	-285	12.30	99544.00	149.35
7517	217	127	1805	-572	347	-1302	51	-198	-285	12.30	99543.00	149.43
7538	19	-154	1754	-437	-374	-1322	51	-198	-285	12.30	99543.00	149.43
7559	94	-548	1776	6	-990	-998	47	-174	-275	12.30	99542.00	149.52
7579	435	-571	1931	632	-1120	-698	47	-174	-275	12.30	99543.00	149.43
7601	269	-370	1771	1159	-926	-363	47	-174	-275	12.30	99552.00	148.67
7622	2553	453	3833	1215	1278	333	11	-200	-283	12.30	99537.00	149.94
7643	916	477	2097	1002	1363	818	11	-200	-283	12.30	99543.00	149.43
7664	118	133	1622	225	1028	1143	11	-200	-283	12.30	99545.00	149.26
7685	362	-407	1931	381	-10	1373	52	-230	-283	12.30	99545.00	149.26
7706	606	728	1097	-518	-25	2506	52	-230	-283	12.30	99542.00	149.52
7727	-656	-1161	1638	-471	16	2951	52	-230	-283	12.30	99549.00	148.93
7748	-422	401	2400	-352	-288	2197	52	-230	-283	12.30	99546.00	149.18
7769	418	1269	1543	-542	-292	103	60	-241	-282	12.30	99545.00	149.26
7790	328	359	1569	-347	-210	96	60	-241	-282	12.30	99540.00	149.68
7811	544	358	1612	43	-31	-268	60	-241	-282	12.30	99550.00	148.84
7832	812	618	2012	89	-44	-1007	53	-232	-284	12.30	99550.00	148.84
7853	1201	594	2213	-175	161	-1477	53	-232	-284	12.30	99538.00	149.85
7874	868	502	2237	-506	419	-1924	53	-232	-284	12.30	99540.00	149.68
7895	592	322	1900	-508	315	-1897	52	-217	-286	12.30	99543.00	149.43
7916	110	372	1804	-507	-54	-1683	52	-217	-286	12.30	99543.00	149.43
7937	48	-239	1783	-159	-535	-1294	52	-217	-286	12.30	99532.00	150.36
7958	260	-507	1813	299	-936	-717	41	-197	-282	12.30	99543.00	149.43
7979	497	-453	1972	835	-983	23	41	-197	-282	12.30	99543.00	149.43
8000	1820	-488	1929	1762	-490	949	41	-197	-282	12.30	99548.00	149.01
8020	1351	717	2325	1226	1374	1170	23	-240	-290	12.30	99550.00	148.84
8042	91	1599	2137	207	821	2630	23	-240	-290	12.30	99540.00	149.68
8062	1019	1428	1920	-755	198	1728	23	-240	-290	12.30	99541.00	149.60
8084	955	1018	1357	-943	311	1576	49	-252	-288	12.30	99548.00	149.01
8105	-59	-492	1478	-115	265	438	49	-252	-288	12.30	99538.00	149.85
8126	-389	306	1649	132	-466	-519	49	-252	-288	12.30	99543.00	149.43
8146	448	1058	1681	-337	-918	-963	49	-252	-288	12.30	99540.00	149.68
8168	1545	1217	1882	-1003	-441	-812	41	-247	-286	12.30	99544.00	149.35
8189	1584	631	1884	-1205	590	-260	41	-247	-286	12.30	99546.00	149.18
8210	798	284	1768	-982	1076	-443	41	-247	-286	12.30	99548.00	149.01
8231	131	-1	1802	-682	720	-701	43	-207	-289	12.30	99543.00	149.43
8252	-156	-161	1791	-408	-161	-903	43	-207	-289	12.30	99540.00	149.68
8273	83	-514	1839	-30	-1016	-718	43	-207	-289	12.30	99536.00	150.02
8294	466	-914	1906	645	-1175	-311	40	-189	-280	12.30	99545.00	149.26
8315	756	-904	2349	1780	-979	474	40	-189	-280	12.30	99541.00	149.60
8336	1731	1330	2245	827	1045	304	40	-189	-280	12.30	99542.00	149.52
8357	567	378	1199	219	618	1442	30	-231	-292	12.30	99532.00	150.36
8378	514	331	2060	-442	377	1629	30	-231	-292	12.30	99536.00	150.02
8399	575	-448	1792	-140	157	1005	30	-231	-292	12.30	99530.00	150.53
8420	-192	235	1605	10	-214	651	47	-235	-291	12.30	99542.00	149.52
8441	365	150	1343	-70	-640	128	47	-235	-291	12.30	99540.00	149.68
8462	1203	1399	1585	-554	-586	-411	47	-235	-291	12.30	99544.00	149.35
8483	1403	943	1772	-1016	1	-112	30	-227	-285	12.30	99540.00	149.68
8504	1278	611	1915	-1065	699	-99	30	-227	-285	12.30	99555.00	148.42
8525	789	428	1750	-982	962	-726	30	-227	-285	12.30	99537.00	149.94
8546	167	-91	1776	-776	431	-786	48	-188	-277	12.30	99545.00	149.26
8567	88	-428	1776	-306	-273	-800	48	-188	-277	12.30	99537.00	149.94
8588	379	-616	1936	279	-653	-562	48	-188	-277	12.30	99543.00	149.43
8609	360	-2050	3596	1562	-868	-363	48	-188	-277	12.30	99545.00	149.26
8630	497	-600	2248	1850	-601	180	29	-191	-279	12.30	99547.00	149.10
8651	1846	831	2188	921	821	413	29	-191	-279	12.30	99543.00	149.43
8672	394	939	1599	96	508	1965	29	-191	-279	12.30	99536.00	150.02
8693	928	389	2239	-1057	438	1476	37	-237	-284	12.30	99538.00	149.85
8714	469	93	1915	-906	449	1058	37	-237	-284	12.30	99534.00	150.19
8735	-445	-177	2172	-296	166	520	37	-237	-284	12.30	99533.00	150.28
8756	-424	318	1368	-84	-238	42	57	-218	-286	12.30	99532.00	150.36
8777	1164	1195	1870	-363	-276	-905	57	-218	-286	12.30	99536.00	150.02
8798	1505	623	1861	-836	267	-735	57	-218	-286	12.30	99540.00	149.68
8819	1080	462	1886	-1022	719	-1066	51	-197	-282	12.30	99546.00	149.18
8840	507	150	1784	-932	604	-977	51	-197	-282	12.30	99536.00	150.02
8861	16	-349	1738	-554	-56	-1087	51	-197	-282	12.30	99545.00	149.26
8882	37	-723	1852	106	-668	-889	54	-166	-276	12.30	99533.00	150.28
8903	345	-606	2099	714	-984	-774	54	-166	-276	12.30	99538.00	149.85
8924	726	-357	2076	899	-878	-387	54	-166	-276	12.30	99549.00	148.93
8945	2834	-3251	3171	2139	1035	899	26	-190	-279	12.30	99540.00	149.68
8966	349	185	1897	1081	1117	1257	26	-190	-279	12.30	99543.00	149.43
8987	-130	171	2292	298	321	1619	26	-190	-279	12.30	99534.00	150.19
9008	347	713	1240	-392	-98	1512	56	-228	-283	12.30	99544.00	149.35
9029	776	1170	1581	-712	1	1521	56	-228	-283	12.30	99536.00	150.02
9050	206	334	1738	-333	-87	1106	56	-228	-283	12.30	99542.00	149.52
9071	-127	462	1644	-147	-363	-887	56	-228	-283	12.30	99542.00	149.52
9092	720	637	1546	-341	-501	-651	56	-222	-282	12.30	99541.00	149.60
9113	933	471	1623	-489	-117	-869	56	-222	-282	12.30	99550.00	148.84
9134	754	200	1932	-311	261	-1152	56	-222	-282	12.30	99553.00	148.59
9155	414	135	2090	-179	277	-1865	44	-204	-281	12.30	99544.00	149.35
9176	260	-154	2032	-233	-74	-1596	44	-204	-281	12.30	99544.00	149.35
9197	206	-382	1937	-252	-559	-879	44	-204	-281	12.30	99542.00	149.52
9218	188	-1195	1864	208	-717	72	32	-190	-283	12.30	99543.00	149.43
9239	1292	-1175	2024	1613	-404	595	32	-190	-283	12.30	99538.00	149.85
9260	1262	1270	2758	690	605	594	32	-190	-283	12.30	99539.00	149.77
9281	720	1479	1474	-389	684	2667	31	-227	-286	12.30	99542.00	149.52
9302	1108	369	1582	-1021	841	3174	31	-227	-286	12.30	99541.00	149.60
9323	181	-37	1759	-575	543	1624	31	-227	-286	12.30	99545.00	149.26
9344	-451	-175	1376	55	-13	842	61	-218	-285	12.30	99539.00	149.77
9365	145	606	1525	-9	-404	60	61	-218	-285	12.30	99541.00	149.60
9385	1046	1318	1758	-373	-508	-836	61	-218	-285	12.30	99545.00	149.26
9407	1343	976	1779	-843	54	-1121	45	-208	-280	12.30	99539.00	149.77
9427	1661	454	1901	-895	657	-1544	45	-208	-280	12.30	99538.00	149.85
9449	624	185	1845	-1052	781	-1216	45	-208	-280	12.30	99540.00	149.68
9469	-72	-470	1746	-978	188	-506	45	-208	-280	12.30	99540.00	149.68
9491	-31	-1008	1940	-324	-373	-348	57	-165	-269	12.30	99543.00	149.43
9511	-838	-2265	2058	870	-1093	-243	57	-165	-269	12.30	99546.00	149.18
9533	573	-670	2421	1966	-1059	553	57	-165	-269	12.30	99532.00	150.36
9554	2044	352	2399	1188	900	1158	31	-190	-279	12.30	99543.00	149.43
9575	883	143	821	794	284	2217	31	-190	-279	12.30	99544.00	149.35
9596	1363	1506	2308	-216	243	1443	31	-190	-279	12.30	99545.00	149.26
9617	436	-359	1513	-720	155	1542	55	-228	-286	12.30	99545.00	149.26
9638	-205	-529	2142	-363	92	1131	55	-228	-286	12.30	99544.00	149.35
9659	-333	-173	1788	-60	-278	1001	55	-228	-286	12.30	99534.00	150.19
9680	983	536	1266	41	-383	-324	57	-224	-292	12.30	99542.00	149.52
9701	1373	956	1830	-54	56	-719	57	-224	-292	12.30	99542.00	149.52
9722	1093	538	1730	-381	518	-778	57	-224	-292	12.30	99539.00	149.77
9743	766	514	1784	-446	784	-1312	57	-216	-291	12.30	99537.00	149.94
9764	285	229	1663	-502	390	-1761	57	-216	-291	12.30	99543.00	149.43
9785	120	-423	1680	-305	-269	-1437	57	-216	-291	12.30	99538.00	149.85
9806	252	-679	1820	214	-644	-613	53	-193	-285	12.30	99543.00	149.43
9827	33	-4362	1650	2072	-801	-160	53	-193	-285	12.30	99544.00	149.35
9848	1538	79	2323	1544	106	655	53	-193	-285	12.30	99540.00	149.68
9869	329	1108	1427	142	469	1652	49	-236	-290	12.30	99540.00	149.68
9890	1102	1000	2666	-603	379	1786	49	-236	-290	12.30	99548.00	149.01
9911	1473	734	1483	-1068	440	1205	49	-236	-290	12.30	99535.00	150.11
9932	-610	-452	1663	-462	80	1560	49	-236	-290	12.30	99545.00	149.26
9953	307	84	1653	-191	-210	1207	64	-227	-284	12.30	99541.00	149.60
9974	334	1379	1148	-228	-373	247	64	-227	-284	12.30	99535.00	150.11
9995	1649	1122	1794	-376	-133	-575	64	-227	-284	12.30	99540.00	149.68
10016	1514	489	1972	-594	608	-515	57	-220	-297	12.30	99540.00	149.68
10038	1300	459	2046	-654	1150	-952	57	-220	-297	12.30	99538.00	149.85
10058	430	165	1892	-896	955	-1178	57	-220	-297	12.30	99543.00	149.43
10080	-44	-432	1765	-902	227	-774	84	-188	-282	12.30	99540.00	149.68
10100	-151	-788	1742	-461	-395	-291	84	-188	-282	12.30	99545.00	149.26
10122	-3445	-4299	2772	1752	-1877	-28	84	-188	-282	12.30	99542.00	149.52
10143	-124	-724	2684	1725	-1172	1558	67	-190	-284	12.30	99542.00	149.52
10164	2844	20	2918	450	503	1493	67	-190	-284	12.30	99548.00	149.01
10185	253	-890	2886	-118	724	2516	67	-190	-284	12.30	99545.00	149.26
10206	-99	550	2273	-398	134	1434	76	-225	-288	12.30	99546.00	149.18
10227	30	-739	2305	-457	-42	498	76	-225	-288	12.30	99546.00	149.18
10248	490	579	1199	-238	-475	-172	76	-225	-288	12.30	99547.00	149.10
10269	1839	1413	1221	-633	-333	-34	72	-210	-294	12.30	99543.00	149.43
10290	1246	524	1854	-579	90	-151	72	-210	-294	12.30	99538.00	149.85
10311	1097	239	1815	-527	787	-680	72	-210	-294	12.30	99541.00	149.60
10333	800	5	1927	-395	1032	-1367	84	-191	-278	12.30	99545.00	149.26
10353	168	-165	1972	-656	653	-1430	84	-191	-278	12.30	99536.00	150.02
10375	-120	-851	1865	-738	-105	-697	84	-191	-278	12.30	99538.00	149.85
10395	-512	-1343	1881	-187	-640	250	84	-191	-278	12.30	99546.00	149.18
10417	-347	-1785	1940	1686	-1389	234	84	-162	-273	12.30	99545.00	149.26
10437	3023	-472	2072	1271	430	546	84	-162	-273	12.30	99543.00	149.43
10459	-103	452	1233	439	534	1705	84	-162	-273	12.30	99536.00	150.02
10480	994	812	2149	-234	162	189	78	-213	-283	12.30	99539.00	149.77
10501	476	289	1861	-770	-29	-36	78	-213	-283	12.30	99545.00	149.26
10522	650	196	1570	-768	12	-263	78	-213	-283	12.30	99541.00	149.60
10543	448	12	1626	-462	-78	263	81	-197	-285	12.30	99544.00	149.35
10564	625	195	1572	-225	61	23	81	-197	-285	12.30	99545.00	149.26
10585	562	62	1666	-121	115	90	81	-197	-285	12.30	99540.00	149.68
10605	585	-246	1974	-198	204	473	82	-189	-283	12.30	99542.00	149.52
10627	707	-256	2292	-421	374	934	82	-189	-283	12.30	99542.00	149.52
10647	765	-372	2440	-541	596	807	82	-189	-283	12.30	99542.00	149.52
10669	1208	-194	2393	-431	1223	222	101	-182	-275	12.30	99542.00	149.52
10690	1250	-151	2370	-461	1922	631	101	-182	-275	12.30	99536.00	150.02
10711	799	-59	2144	-762	2143	1031	101	-182	-275	12.30	99548.00	149.01
10732	338	-303	2006	-951	2029	1252	169	-173	-247	12.30	99545.00	149.26
10754	341	-209	1977	-518	1644	100	169	-173	-247	12.30	99543.00	149.43
10774	-627	-536	1855	-188	946	-930	169	-173	-247	12.30	99540.00	149.68
10796	-884	-1019	1671	55	157	-603	204	-156	-232	12.30	99543.00	149.43
10816	-551	-457	1589	28	-395	-109	204	-156	-232	12.30	99545.00	149.26
10838	-95	-263	1794	-90	-536	-325	204	-156	-232	12.30	99545.00	149.26
10858	454	-56	1921	-157	-225	-602	204	-156	-232	12.30	99540.00	149.68
10880	479	-163	1983	-234	250	-615	191	-152	-235	12.30	99538.00	149.85
10900	432	-217	1993	-402	653	143	191	-152	-235	12.30	99540.00	149.68
10921	318	-198	2057	-557	989	302	191	-152	-235	12.30	99541.00	149.60
10943	-194	-664	1813	-427	1205	87	206	-137	-227	12.30	99540.00	149.68
10963	-677	-773	1776	-81	1002	182	206	-137	-227	12.30	99539.00	149.77
10985	-235	-206	1884	-70	804	217	206	-137	-227	12.30	99536.00	150.02
11005	37	-131	1957	-355	815	230	239	-138	-211	12.30	99537.00	149.94
11027	114	-142	1923	-602	926	439	239	-138	-211	12.30	99548.00	149.01
11047	152	-221	1854	-733	1162	393	239	-138	-211	12.30	99543.00	149.43
11069	4	-362	1819	-707	1425	119	272	-128	-187	12.30	99539.00	149.77
11090	-360	-515	1724	-606	1495	179	272	-128	-187	12.30	99544.00	149.35
11111	-603	-385	1687	-653	1396	369	272	-128	-187	12.30	99533.00	150.28
11132	-764	-600	1707	-778	1155	304	312	-118	-146	12.30	99540.00	149.68
11153	-977	-855	1611	-657	877	96	312	-118	-146	12.30	99545.00	149.26
11174	-980	-827	1624	-406	632	57	312	-118	-146	12.30	99550.00	148.84
11196	-726	-802	1961	-273	640	487	334	-110	-121	12.30	99545.00	149.26
11216	-632	-363	1684	-418	607	400	334	-110	-121	12.30	99540.00	149.68
11238	-908	-255	1605	-710	504	303	334	-110	-121	12.30	99542.00	149.52
11258	-1023	-632	1398	-890	428	-122	349	-105	-99	12.30	99536.00	150.02
11280	-952	-906	1368	-757	399	55	349	-105	-99	12.30	99536.00	150.02
11300	-821	-678	1520	-634	416	523	349	-105	-99	12.30	99540.00	149.68
11322	-825	-363	1521	-815	391	665	349	-105	-99	12.30	99541.00	149.60
11342	-827	-434	1532	-1122	332	273	361	-102	-83	12.30	99548.00	149.01
11364	-974	-700	1467	-1318	202	48	361	-102	-83	12.30	99544.00	149.35
11385	-959	-948	1513	-1457	-44	57	361	-102	-83	12.30	99545.00	149.26
11406	-798	-1035	1504	-1345	-56	197	368	-82	-63	12.30	99535.00	150.11
11427	-866	-783	1062	-1076	280	-174	368	-82	-63	12.30	99539.00	149.77
11448	-875	-955	1522	-916	386	124	368	-82	-63	12.30	99539.00	149.77
11469	-785	-934	1752	-811	385	-52	372	-64	-47	12.30	99540.00	149.68
11490	-858	-1054	1628	-695	343	-579	372	-64	-47	12.30	99538.00	149.85
11511	-946	-1108	1741	-667	263	-277	372	-64	-47	12.30	99536.00	150.02
11532	-901	-1156	1294	-956	222	-74	372	-44	-25	12.30	99536.00	150.02
11553	-881	-1136	1258	-679	143	46	372	-44	-25	12.30	99538.00	149.85
11574	-930	-1111	1425	-929	299	340	372	-44	-25	12.30	99550.00	148.84
11595	-915	-1098	1283	-960	280	-65	378	-35	-6	12.30	99538.00	149.85
11616	-914	-1227	1253	-958	330	-292	378	-35	-6	12.30	99547.00	149.10
11637	-800	-1315	1077	-842	209	-43	378	-35	-6	12.30	99540.00	149.68
11658	-805	-1209	1104	-927	189	81	378	-17	21	12.30	99543.00	149.43
11678	-752	-1233	2197	-892	202	218	378	-17	21	12.30	99537.00	149.94
11700	-907	-1264	1141	-847	240	119	378	-17	21	12.30	99537.00	149.94
11720	-920	-1362	1101	-850	274	206	378	-17	21	12.30	99545.00	149.26
11742	-916	-1361	996	-803	254	195	383	-12	42	12.30	99544.00	149.35
11762	-923	-1474	1044	-786	228	352	383	-12	42	12.30	99545.00	149.26
11784	-841	-1473	1037	-728	174	437	383	-12	42	12.30	99545.00	149.26
11804	-902	-1419	1016	-635	185	495	392	-15	52	12.30	99541.00	149.60
11826	-964	-1423	957	-611	232	359	392	-15	52	12.30	99546.00	149.18
11846	-1043	-1362	1015	-558	190	222	392	-15	52	12.30	99537.00	149.94
11868	-899	-1288	1019	-502	140	96	401	-20	73	12.30	99532.00	150.36
11889	-1097	-1398	881	-448	134	85	401	-20	73	12.30	99553.00	148.59
11910	-1542	-1657	653	-387	27	368	401	-20	73	12.30	99541.00	149.60
11930	-1127	-1188	902	-337	-62	552	405	-23	82	12.30	99539.00	149.77
11952	-1138	-1532	977	-328	-196	1284	405	-23	82	12.30	99542.00	149.52
11973	-1127	-1316	755	-390	-131	1098	405	-23	82	12.30	99540.00	149.68
11994	-1060	-1515	797	-457	-14	312	424	-54	79	12.30	99532.00	150.36
12015	-1163	-1469	904	-458	17	196	424	-54	79	12.30	99542.00	149.52
12036	-1161	-1480	983	-500	-16	197	424	-54	79	12.30	99540.00	149.68
12057	-1233	-1364	1110	-636	-82	-282	425	-54	86	12.30	99543.00	149.43
12078	-1297	-1341	1035	-525	29	-544	425	-54	86	12.30	99544.00	149.35
12099	-1147	-1349	954	-462	41	-509	425	-54	86	12.30	99538.00	149.85
12120	-1103	-1308	858	-497	57	-185	417	-35	95	12.30	99544.00	149.35
12141	-1248	-1184	718	-593	72	98	417	-35	95	12.30	99534.00	150.19
12162	-1090	-1545	552	-606	80	195	417	-35	95	12.30	99538.00	149.85
12183	-1085	-1669	567	-505	131	209	417	-35	95	12.30	99541.00	149.60
12204	-1197	-1621	780	-435	79	7	419	-37	106	12.30	99540.00	149.68
12225	-1207	-1503	799	-347	57	-212	419	-37	106	12.30	99543.00	149.43
12246	-1123	-1500	939	-294	59	-200	419	-37	106	12.30	99543.00	149.43
12267	-1121	-1571	823	-290	87	-112	419	-32	115	12.30	99544.00	149.35
12288	-1099	-1576	772	-253	130	-95	419	-32	115	12.30	99543.00	149.43
12309	-1186	-1464	820	-227	138	-119	419	-32	115	12.30	99541.00	149.60
12329	-1166	-1375	782	-236	137	-108	419	-26	115	12.30	99544.00	149.35
12351	-1172	-1287	734	-316	157	-150	419	-26	115	12.30	99547.00	149.10
12371	-1255	-1315	692	-408	169	-408	419	-26	115	12.30	99547.00	149.10
12393	-1182	-1296	725	-456	102	-451	416	-15	125	12.30	99541.00	149.60
12414	-1078	-1332	672	-484	34	-493	416	-15	125	12.30	99543.00	149.43
12435	-1054	-1365	535	-536	-2	-795	416	-15	125	12.30	99541.00	149.60
12456	-954	-1398	599	-613	-20	-852	405	4	137	12.30	99531.00	150.45
12477	-908	-1495	563	-654	4	-623	405	4	137	12.30	99536.00	150.02
12497	-895	-1627	481	-667	22	-442	405	4	137	12.30	99531.00	150.45
12519	-883	-1556	373	-680	28	-350	393	24	156	12.30	99545.00	149.26
12539	-905	-1632	355	-695	38	-379	393	24	156	12.30	99537.00	149.94
12561	-867	-1609	423	-684	53	-334	393	24	156	12.30	99533.00	150.28
12581	-790	-1633	428	-689	59	-349	393	24	156	12.30	99538.00	149.85
12603	-985	-1750	356	-654	25	-305	384	35	175	12.30	99536.00	150.02
12623	-978	-1665	336	-635	-18	-491	384	35	175	12.30	99532.00	150.36
12645	-954	-1672	313	-637	-61	-462	384	35	175	12.30	99543.00	149.43
12665	-780	-1787	218	-577	-54	-198	374	50	184	12.30	99538.00	149.85
12687	-735	-1952	139	-542	-35	-192	374	50	184	12.30	99544.00	149.35
12707	-807	-1885	86	-450	-39	-175	374	50	184	12.30	99542.00	149.52
12729	-968	-1870	162	-433	-64	-164	372	56	193	12.30	99538.00	149.85
12749	-990	-1880	226	-419	-146	-192	372	56	193	12.30	99538.00	149.85
12771	-891	-1897	208	-395	-192	-235	372	56	193	12.30	99535.00	150.11
12791	-760	-1910	287	-307	-165	-36	366	62	197	12.30	99533.00	150.28
12813	-869	-1808	172	-256	-151	164	366	62	197	12.30	99539.00	149.77
12833	-917	-1734	140	-241	-129	270	366	62	197	12.30	99539.00	149.77
12855	-842	-1787	116	-233	-134	234	371	58	194	12.30	99533.00	150.28
12875	-781	-1868	87	-174	-114	338	371	58	194	12.30	99531.00	150.45
12897	-725	-1811	170	-140	-86	396	371	58	194	12.30	99539.00	149.77
12917	-914	-1849	107	-116	-134	245	378	50	197	12.30	99551.00	148.76
12939	-917	-1849	191	-87	-167	146	378	50	197	12.30	99538.00	149.85
12959	-881	-1863	204	-95	-156	126	378	50	197	12.30	99533.00	150.28
12981	-877	-1833	58	-106	-142	245	381	45	198	12.30	99545.00	149.26
13001	-942	-1738	20	-98	-121	352	381	45	198	12.30	99536.00	150.02
13023	-929	-1761	206	-110	-115	254	381	45	198	12.30	99540.00	149.68
13043	-965	-1708	229	-148	-91	179	381	45	198	12.30	99543.00	149.43
13065	-993	-1697	547	-193	-121	133	387	34	198	12.30	99538.00	149.85
13085	-1018	-1679	272	-209	-84	-137	387	34	198	12.30	99538.00	149.85
13107	-938	-1588	42	-276	-122	-81	387	34	198	12.30	99548.00	149.01
13127	-863	-1840	477	-309	-126	-111	385	37	190	12.30	99542.00	149.52
13148	-878	-1719	201	-333	-94	-380	385	37	190	12.30	99546.00	149.18
13169	-781	-1688	98	-261	-49	-53	385	37	190	12.30	99534.00	150.19
13190	-823	-1740	132	-183	-44	270	383	43	190	12.30	99546.00	149.18
13211	-938	-1758	438	-129	-28	216	383	43	190	12.30	99533.00	150.28
13232	-981	-1684	312	-103	-4	46	383	43	190	12.30	99539.00	149.77
13253	-965	-1629	182	-106	-13	80	388	37	188	12.30	99537.00	149.94
13274	-884	-1743	198	-129	-18	44	388	37	188	12.30	99541.00	149.60
13295	-913	-1776	169	-140	-2	-48	388	37	188	12.30	99548.00	149.01
13316	-868	-1769	204	-144	17	-182	388	37	192	12.30	99534.00	150.19
13336	-935	-1735	184	-111	38	-157	388	37	192	12.30	99533.00	150.28
13358	-997	-1702	92	-95	51	1	388	37	192	12.30	99545.00	149.26
13378	-914	-1825	99	-132	33	18	384	41	198	12.30	99532.00	150.36
13400	-812	-1916	83	-95	51	2	384	41	198	12.30	99546.00	149.18
13420	-939	-1831	89	-56	56	-54	384	41	198	12.30	99536.00	150.02
13441	-958	-1775	227	-76	44	-36	384	41	198	12.30	99545.00	149.26
13462	-953	-1667	151	-31	40	115	384	40	203	12.30	99533.00	150.28
13483	-974	-1706	172	-66	10	-84	384	40	203	12.30	99535.00	150.11
13503	-890	-1766	184	-88	8	-144	384	40	203	12.30	99543.00	149.43
13524	-901	-1851	351	-85	-10	-350	384	40	201	12.30	99546.00	149.18
13545	-839	-1725	251	-61	13	-306	384	40	201	12.30	99540.00	149.68
13566	-916	-1776	196	-49	4	-250	384	40	201	12.30	99545.00	149.26
13587	-896	-1736	209	-39	-8	-320	377	49	198	12.30	99544.00	149.35
13607	-867	-1770	285	36	46	-18	377	49	198	12.30	99537.00	149.94
13629	-874	-1771	281	44	38	-28	377	49	198	12.30	99534.00	150.19
13649	-844	-1799	125	-15	12	22	376	53	198	12.30	99547.00	149.10
13670	-874	-1778	70	-122	-7	158	376	53	198	12.30	99540.00	149.68
13691	-898	-1804	237	-220	-37	37	376	53	198	12.30	99537.00	149.94
